State,District,Rainfall,Temperature
Punjab,SHAHID BHAGAT SINGH NAGAR,802.1644763663433,24.079742000655166
Punjab,TARN TARAN,676.4339120112224,23.901523250868383
Rajasthan,AJMER,499.34136953387474,26.23449874167584
Rajasthan,ALWAR,601.617548991618,25.605409383443202
Rajasthan,BANSWARA,882.7332308496298,26.914669789555507
Rajasthan,BARAN,778.1397768132541,26.76949583346218
Rajasthan,BARMER,309.66540142629293,27.512481297213785
Rajasthan,BHARATPUR,660.7798772636863,25.535319236766988
Rajasthan,BHILWARA,606.3858248323115,26.154761012644865
Rajasthan,BIKANER,260.2764667553571,26.83026921158157
Rajasthan,BUNDI,664.481556837394,27.074331455827927
Rajasthan,CHURU,322.3453476932749,25.922778193642966
Rajasthan,DAUSA,610.6020866779558,26.152286969293677
Rajasthan,DUNGARPUR,807.9417801626253,26.976128951988773
Rajasthan,GANGANAGAR,250.50980845556592,25.9088185485939
